Id,engine_capacity,type,registration_year,gearbox,power,model,mileage,fuel,brand,damage,zipcode,insurance_price,price
66762,0.6578421737925129,0.3333333333333333,0.816901408450704,0.5,0.5251508127662567,0.8636363636363636,1.0,0.0,0.8888888888888888,0.0,56856,0.35108404872397164,8.148445666243235
18641,0.5795188127467616,0.0,0.8450704225352119,0.5,0.4451204520341691,0.5909090909090909,1.0,0.3333333333333333,0.5,0.0,59320,0.23636337149954584,7.113142108707088
81579,0.6578421737925129,0.8333333333333333,0.7464788732394361,0.5,0.5087298933793546,0.5454545454545454,1.0,0.3333333333333333,0.7222222222222222,,63452,0.23636337149954584,6.3818160174060985
38104,0.5056318270792695,0.0,-26.0,0.5,0.4350189572499567,0.5909090909090909,0.9463948908766788,0.3333333333333333,0.611111111111111,0.0,34295,,7.428333194190806
48930,0.6578421737925129,0.3333333333333333,0.929577464788732,0.5,0.516581907913973,0.5909090909090909,0.6769924925288455,0.3333333333333333,0.8888888888888888,0.0,61440,0.5752906083032199,9.634823485920109
13728,0.6578421737925129,0.8333333333333333,0.6478873239436602,0.5,0.5288776193076271,0.5454545454545454,0.9463948908766788,0.3333333333333333,0.4444444444444444,0.0,46119,0.46505260747841876,8.685246776412487
28148,0.6578421737925129,0.5,0.9859154929577443,0.5,0.4451204520341691,0.7272727272727273,0.20379504709050655,1.0,0.9444444444444444,0.0,16356,0.6512187073469857,10.138480620207487
91466,0.5632452124897123,0.3333333333333333,0.9718309859154921,0.5,0.4451204520341691,0.5909090909090909,0.6769924925288455,1.0,0.6666666666666666,0.0,58636,0.5593750317905324,9.416052881560713
35060,0.5456683851887432,0.0,-27.338028169014084,0.5,0.4451204520341691,0.5909090909090909,0.7759200756309999,0.3333333333333333,0.4444444444444444,0.0,18356,,7.646353722445999
52403,0.6578421737925129,0.16666666666666666,1.0,0.5,0.49008130630784247,0.5909090909090909,1.0,0.3333333333333333,0.1111111111111111,0.0,26842,,6.9782137426306985
43317,0.6578421737925129,0.16666666666666666,0.929577464788732,1.0,0.5094689437700477,0.5909090909090909,1.0,1.0,0.5555555555555556,,51149,0.5698427560282049,9.33917324381915
55146,0.6578421737925129,0.16666666666666666,1.0,0.5,0.4716393803825064,0.36363636363636365,1.0,0.0,0.8333333333333333,0.0,26427,,7.501082124259871
56898,0.6578421737925129,0.6666666666666666,0.7183098591549282,1.0,0.5094689437700477,0.9545454545454546,1.0,0.3333333333333333,0.5555555555555556,,22045,0.4047520348939891,8.462103225098277
30291,0.6578421737925129,0.5,0.8732394366197163,1.0,0.5610974177024459,0.8636363636363636,1.0,1.0,0.8888888888888888,0.0,59192,0.4623829012247945,8.982435503560263
56013,0.6347057302377562,1.0,0.8591549295774641,0.5,0.49860658141423064,0.5909090909090909,0.8151801883620249,0.3333333333333333,0.38888888888888884,0.0,76744,0.441845749789845,8.976767625171433
17826,0.646578519633974,0.6666666666666666,0.8450704225352119,0.5,0.4798097598268685,0.5909090909090909,1.0,1.0,0.5555555555555556,0.0,65307,0.42470939169677996,8.596743470174246
22170,0.6578421737925129,0.0,0.7323943661971839,0.5,0.39245581774172733,0.13636363636363635,0.9463948908766788,0.3333333333333333,0.2222222222222222,,41515,0.23636337149954584,6.525029657843462
6086,0.646578519633974,0.3333333333333333,0.887323943661972,0.0,0.4451204520341691,0.4545454545454546,1.0,1.0,0.5555555555555556,0.0,26131,0.3698082300129207,8.037220031133012
42780,0.7610517335662168,0.8333333333333333,0.8591549295774641,1.0,0.5692465422064148,0.5909090909090909,0.8807875396193521,0.3333333333333333,0.9444444444444444,0.0,97209,0.5653014142109654,9.452501929126154
35305,0.6578421737925129,0.0,0.633802816901408,0.5,0.46391727362153123,0.4545454545454546,1.0,0.3333333333333333,0.5555555555555556,0.0,53783,0.23636337149954584,6.86171134048073
42721,0.5456683851887432,0.0,0.9014084507042242,0.5,0.41861985042803856,0.0,0.6113851412715183,0.3333333333333333,0.0,1.0,42899,0.3638818475924878,7.601901959875166
55403,0.6578421737925129,0.0,0.7464788732394361,0.5,0.41125263932908945,0.09090909090909091,0.0,0.3333333333333333,0.1111111111111111,0.0,63067,0.1683886633944433,6.590301048196686
30621,0.6088413868529735,0.5,0.9154929577464799,0.5,0.4798097598268685,0.4545454545454546,1.0,1.0,0.5555555555555556,0.0,19055,0.4775860607696741,8.744966011114109
57931,0.6578421737925129,0.0,0.8028169014084519,0.5,0.47682122918658126,0.36363636363636365,1.0,0.0,0.8333333333333333,,19089,0.4131323744086412,7.843064016692054
93977,0.646578519633974,0.6666666666666666,-27.323943661971832,0.5,0.516581907913973,0.5909090909090909,1.0,1.0,0.1111111111111111,0.0,53783,,8.283241441385425
28745,0.6088413868529735,1.0,0.8309859154929562,0.5,0.47682122918658126,0.5909090909090909,0.7759200756309999,0.3333333333333333,0.5555555555555556,0.0,35260,0.43185655569759035,8.722905701000768
23611,0.5795188127467616,0.0,0.887323943661972,0.5,0.4592302352400826,0.5909090909090909,0.9463948908766788,0.3333333333333333,0.5,0.0,36381,0.33677732678888667,8.29254851397576
76492,0.6088413868529735,0.3333333333333333,0.8591549295774641,0.5,0.4798097598268685,0.2272727272727273,0.9463948908766788,0.3333333333333333,0.1111111111111111,0.0,65428,0.3698082300129207,8.260234291607297
24405,0.6578421737925129,0.0,0.8450704225352119,0.5,0.42211500168490657,0.5909090909090909,0.9463948908766788,0.3333333333333333,0.2777777777777778,1.0,16341,0.33677732678888667,6.952728644624869
71049,0.7068429607320521,0.16666666666666666,0.6901408450704203,0.5,0.4952805804627596,0.5909090909090909,1.0,0.3333333333333333,0.6666666666666666,0.0,90584,0.3115560490547445,7.768956044538332
62013,0.7468795188415259,0.16666666666666666,-27.26760563380282,1.0,0.5646074448107232,0.5909090909090909,1.0,1.0,0.5555555555555556,0.0,1809,,9.595330626894961
72466,0.6578421737925129,0.3333333333333333,0.704225352112676,0.5,0.47682122918658126,0.6363636363636364,1.0,0.3333333333333333,0.8888888888888888,0.0,2977,0.19549318419804457,6.70808408385307
51382,0.6578421737925129,0.3333333333333333,0.8309859154929562,0.5,0.5294858634790232,0.7727272727272727,1.0,1.0,0.9444444444444444,0.0,66687,0.42097165848610835,8.551981016901902
62217,0.6578421737925129,0.0,-27.3943661971831,0.5,0.4451204520341691,0.3181818181818182,1.0,0.3333333333333333,0.16666666666666666,,88430,,6.650279048587422
71728,0.6578421737925129,0.16666666666666666,0.774647887323944,0.5,0.48918868525119785,0.4545454545454546,1.0,0.0,0.5555555555555556,0.0,39387,0.3289380427114195,7.601901959875166
44860,0.646578519633974,0.3333333333333333,0.7887323943661961,0.5,0.5026186475083662,0.5,1.0,1.0,0.5555555555555556,0.0,91315,0.3808582757811971,8.037220031133012
14243,0.6578421737925129,0.5,0.7183098591549282,0.5,0.5064804131297606,0.5909090909090909,1.0,0.3333333333333333,0.6666666666666666,0.0,9131,0.1683886633944433,6.70808408385307
98298,0.6578421737925129,0.3333333333333333,0.9718309859154921,1.0,0.5880433637937769,0.5454545454545454,0.6113851412715183,0.3333333333333333,0.9444444444444444,0.0,46284,0.5352698422591515,10.339805124127057
77958,0.6578421737925129,0.0,0.7605633802816882,0.5,0.40932553484679424,0.09090909090909091,1.0,0.3333333333333333,0.1111111111111111,1.0,65428,0.2912645331834051,6.694562058521095
35822,0.6347057302377562,1.0,0.7323943661971839,0.5,0.49008130630784247,0.2272727272727273,1.0,0.3333333333333333,0.1111111111111111,,26969,0.252582995091665,6.590301048196686
51209,0.6088413868529735,0.3333333333333333,0.7605633802816882,0.5,0.47580548611307094,0.7727272727272727,1.0,0.3333333333333333,0.9444444444444444,0.0,57539,0.252582995091665,7.21890970761906
33794,0.6578421737925129,0.0,0.8450704225352119,0.5,0.42211500168490657,0.5909090909090909,0.9463948908766788,0.3333333333333333,0.2222222222222222,0.0,72202,0.1683886633944433,7.149916836132109
27652,0.6578421737925129,0.0,0.5492957746478879,0.5,0.5264081099097465,0.5909090909090909,1.0,0.3333333333333333,0.1111111111111111,0.0,95466,0.3754588648806268,8.19946419761216
82816,0.6578421737925129,0.3333333333333333,0.7605633802816882,0.5,0.47580548611307094,0.2727272727272727,1.0,0.0,0.2222222222222222,1.0,41334,0.30183352190781826,6.590301048196686
83203,0.6578421737925129,0.8333333333333333,0.8450704225352119,0.5,0.516581907913973,0.2272727272727273,1.0,1.0,0.1111111111111111,0.0,48429,0.43185655569759035,8.224431573221159
93703,0.6578421737925129,0.6666666666666666,0.6901408450704203,0.5,0.45177418562808574,0.9545454545454546,1.0,1.0,0.5555555555555556,0.0,16833,0.33677732678888667,7.343426229147367
8610,0.6578421737925129,0.0,0.704225352112676,0.5,0.5094689437700477,0.6363636363636364,1.0,0.3333333333333333,0.8888888888888888,1.0,66450,,6.12029741895095
79871,0.6578421737925129,0.5,0.774647887323944,0.5,0.5057195455581559,0.6363636363636364,1.0,0.0,0.8888888888888888,1.0,22547,0.38602785360503994,7.401231264413015
70362,0.6578421737925129,0.3333333333333333,0.7464788732394361,0.5,0.48460583797312196,0.5909090909090909,1.0,1.0,0.5,0.0,85055,0.13344485851337495,6.813444599510896
14487,0.646578519633974,0.5,0.887323943661972,0.5,0.47580548611307094,0.2272727272727273,0.9463948908766788,1.0,0.1111111111111111,0.0,57462,0.4510755105619299,8.527143522269405
43025,0.5456683851887432,0.0,0.8591549295774641,1.0,0.41861985042803856,0.0,0.8498100620328151,0.3333333333333333,0.0,,73432,0.3289380427114195,7.688913336864796
93431,0.6578421737925129,0.0,0.7887323943661961,0.5,0.4451204520341691,0.13636363636363635,1.0,0.3333333333333333,0.2222222222222222,0.0,24534,0.19549318419804457,6.75110146893676
49143,0.6578421737925129,0.3333333333333333,0.8450704225352119,0.5,0.49008130630784247,1.0,0.9463948908766788,0.3333333333333333,0.8888888888888888,0.0,68165,0.33677732678888667,8.518192691749322
57053,0.5456683851887432,0.0,0.9014084507042242,0.5,0.4303671717626838,0.5909090909090909,0.7759200756309999,0.3333333333333333,0.4444444444444444,0.0,45886,0.4003345755401249,8.422662707570003
33383,0.6578421737925129,0.8333333333333333,0.7887323943661961,0.5,0.42211500168490657,0.5909090909090909,1.0,0.3333333333333333,0.05555555555555555,0.0,22527,,6.12029741895095
14489,0.6578421737925129,0.3333333333333333,-27.323943661971832,1.0,0.5336459645450347,0.8636363636363636,1.0,1.0,0.8888888888888888,0.0,33175,,9.378393956972433
58353,0.6578421737925129,0.0,0.7887323943661961,0.5,0.39013893174405545,0.5909090909090909,1.0,0.3333333333333333,0.2222222222222222,0.0,69124,0.2912645331834051,6.70808408385307
58224,0.6578421737925129,0.0,0.887323943661972,0.0,0.4451204520341691,0.5909090909090909,0.9463948908766788,0.3333333333333333,0.611111111111111,,41460,0.3808582757811971,8.121777419161074
1874,0.6578421737925129,0.5,0.7605633802816882,0.5,0.4836643055114265,0.5909090909090909,1.0,0.3333333333333333,0.6666666666666666,0.0,63589,0.23636337149954584,6.90875477931522
32873,0.646578519633974,0.5,0.8028169014084519,0.5,0.516581907913973,0.5909090909090909,1.0,1.0,0.5555555555555556,0.0,13156,0.3289380427114195,8.31752199628717
60086,0.6578421737925129,0.0,0.887323943661972,1.0,0.42381912458295573,0.4090909090909091,0.9463948908766788,0.3333333333333333,0.3333333333333333,0.0,58456,0.3808582757811971,8.066207568006265
55656,0.6578421737925129,0.8333333333333333,0.9436619718309842,1.0,0.5900849570030098,0.8181818181818182,0.8151801883620249,0.3333333333333333,0.8333333333333333,0.0,34132,0.6307715646192378,10.230810922760002
